timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1540168601.975,52.246,20.996,35.156,53.223,35.156,0
1540168601.979,58.594,18.555,32.227,62.988,60.059,0
1540168601.983,68.359,19.531,37.598,71.777,51.270,0
1540168601.987,62.988,19.043,42.480,66.895,-11.719,0
1540168601.991,51.758,20.508,40.527,42.969,22.949,0
1540168601.995,55.664,21.973,47.363,43.457,100.586,0
1540168601.998,77.637,26.367,39.062,65.918,33.691,0
1540168602.002,69.824,26.855,23.926,58.105,11.230,0
1540168602.006,49.805,20.508,32.715,43.945,58.594,0
1540168602.010,50.293,19.043,41.992,55.176,-1.465,0
1540168602.014,51.758,22.461,48.340,48.340,-52.734,0
1540168602.018,51.758,26.367,45.410,49.805,-43.945,0
1540168602.022,51.270,20.996,48.340,54.199,-17.578,0
1540168602.026,44.434,16.602,50.781,38.574,22.461,0
1540168602.030,50.293,24.414,27.832,50.293,43.457,0
1540168602.034,47.852,21.484,36.621,42.480,14.160,0
1540168602.038,41.504,23.438,48.828,34.668,-15.625,0
1540168602.041,46.875,24.902,30.762,45.410,48.828,0
1540168602.045,43.457,21.484,37.109,41.504,28.809,0
1540168602.049,39.551,32.715,38.574,45.410,33.203,0
1540168602.053,37.598,32.715,37.598,37.598,83.008,0
1540168602.057,38.574,26.367,40.039,27.344,77.637,0
1540168602.061,38.574,26.855,41.504,34.668,28.320,0
1540168602.065,40.039,30.273,41.016,33.691,2.441,0
1540168602.069,36.621,33.203,36.133,28.320,42.969,0
1540168602.073,36.133,36.133,35.156,27.832,38.086,0
1540168602.077,34.668,32.715,43.457,26.855,22.461,0
1540168602.080,30.762,32.715,37.598,29.785,62.500,0
1540168602.084,34.180,35.645,26.367,38.574,62.012,0
1540168602.088,34.668,31.250,38.086,38.574,0.000,0
1540168602.092,34.668,30.762,41.504,23.438,47.852,0
1540168602.096,36.133,33.203,35.156,30.762,99.609,0
1540168602.100,40.039,34.180,32.227,41.992,42.969,0
1540168602.104,38.086,30.762,38.086,26.367,2.441,0
1540168602.108,34.668,29.297,34.668,27.832,47.363,0
1540168602.112,39.551,32.227,26.855,49.316,17.578,0
1540168602.116,34.668,30.762,42.480,42.969,-47.363,0
1540168602.120,31.250,33.203,40.527,30.762,-3.906,0
1540168602.123,32.227,37.109,25.879,23.438,-13.184,0
1540168602.127,28.809,32.715,33.203,25.879,-5.371,0
1540168602.131,36.133,36.621,40.527,32.715,7.324,0
1540168602.135,41.992,39.551,38.574,36.133,0.977,0
1540168602.139,36.133,30.762,35.156,24.414,3.906,0
1540168602.143,30.762,26.855,38.574,15.137,8.789,0
1540168602.147,37.598,32.715,27.344,36.133,7.324,0
1540168602.151,25.391,32.715,30.762,27.344,-6.348,0
1540168602.155,20.020,33.691,33.203,11.230,10.742,0
1540168602.159,32.227,35.156,31.738,23.926,1.465,0
1540168602.163,27.832,33.203,40.039,24.902,17.090,0
1540168602.166,28.809,30.273,44.434,21.973,59.082,0
1540168602.170,25.879,26.855,37.598,24.414,10.742,0
1540168602.174,25.879,26.855,27.832,26.367,-3.906,0
1540168602.178,29.785,26.855,38.086,26.855,41.504,0
1540168602.182,37.598,27.344,32.227,28.809,58.105,0
1540168602.186,40.039,30.273,32.227,39.062,75.195,0
1540168602.190,29.785,24.902,56.641,32.227,40.527,0
1540168602.194,30.762,23.438,41.504,31.250,51.758,0
1540168602.198,33.691,26.855,32.715,31.250,44.922,0
1540168602.202,35.156,28.809,31.250,39.551,32.227,0
1540168602.205,36.133,28.320,35.645,46.387,41.992,0
1540168602.209,35.645,30.273,44.922,31.250,-12.695,0
1540168602.213,32.227,29.297,36.133,31.738,-14.160,0
1540168602.217,30.273,29.297,32.715,36.621,16.113,0
1540168602.221,20.020,25.879,47.852,22.461,11.719,0
1540168602.225,15.625,25.391,41.992,17.578,45.410,0
1540168602.229,32.227,29.297,33.203,35.156,105.957,0
1540168602.233,35.156,28.809,40.039,39.551,60.059,0
1540168602.237,24.902,28.320,37.598,24.902,39.551,0
1540168602.241,22.461,26.855,41.992,25.391,57.617,0
1540168602.245,29.785,28.320,36.133,38.574,56.641,0
1540168602.248,25.391,26.367,40.039,34.180,24.414,0
1540168602.252,18.555,22.949,43.945,23.438,-27.344,0
1540168602.256,21.973,25.391,37.109,21.973,8.789,0
1540168602.260,18.555,26.367,44.434,15.137,10.254,0
1540168602.264,33.203,26.855,37.109,20.020,-20.996,0
1540168602.268,44.434,30.273,41.016,29.297,37.109,0
1540168602.272,43.457,33.691,43.457,21.973,99.121,0
1540168602.276,45.410,33.691,28.320,14.648,70.801,0
1540168602.280,56.641,35.645,20.508,24.902,7.812,0
1540168602.284,62.988,35.156,28.320,21.484,-32.715,0
1540168602.288,49.316,30.762,42.480,7.812,12.207,0
1540168602.291,42.480,29.297,41.992,8.301,18.066,0
1540168602.295,49.316,31.738,29.297,21.484,-7.324,0
1540168602.299,43.457,28.320,36.621,27.344,20.020,0
1540168602.303,26.855,23.926,39.551,20.508,29.297,0
1540168602.307,18.555,24.902,47.363,15.137,35.156,0
1540168602.311,21.484,27.344,42.969,30.273,3.906,0
1540168602.315,25.391,25.879,26.855,32.715,17.090,0
1540168602.319,17.090,23.926,29.785,21.484,35.156,0
1540168602.323,16.602,28.809,26.367,24.902,6.348,0
1540168602.327,15.625,29.785,30.762,19.043,-22.461,0
1540168602.330,14.160,27.832,35.156,17.578,19.043,0
1540168602.334,19.531,27.344,36.133,36.621,46.387,0
1540168602.338,17.090,31.738,36.621,32.227,60.547,0
1540168602.342,18.066,31.250,32.227,24.414,42.480,0
1540168602.346,22.461,28.320,28.809,20.508,75.195,0
1540168602.350,21.973,32.227,37.598,25.391,89.844,0
1540168602.354,21.973,32.715,32.227,34.668,18.066,0
1540168602.358,24.414,36.133,28.809,27.344,22.949,0
1540168602.362,27.344,35.645,28.809,30.273,49.316,0
1540168602.366,30.273,28.809,27.344,35.645,20.020,0
1540168602.370,23.438,30.762,36.133,26.367,31.738,0
1540168602.373,24.414,35.645,27.832,21.484,43.945,0
1540168602.377,20.020,31.738,33.203,20.020,36.133,0
1540168602.381,23.438,30.762,43.457,27.832,30.762,0
1540168602.385,36.621,37.109,16.113,41.992,8.789,0
1540168602.389,31.250,34.180,21.484,31.738,1.953,0
1540168602.393,28.809,30.273,44.922,20.508,38.086,0
1540168602.397,37.109,32.715,34.180,15.625,46.875,0
1540168602.401,33.203,32.227,31.250,24.902,-7.324,0
1540168602.405,26.367,31.738,36.621,34.180,-36.621,0
1540168602.409,22.949,32.227,30.273,22.949,35.156,0
1540168602.413,27.832,35.645,26.367,25.391,32.227,0
1540168602.416,28.320,35.645,30.762,33.691,19.531,0
1540168602.420,28.809,40.039,30.762,31.738,62.012,0
1540168602.424,30.762,39.551,36.133,20.996,22.949,0
1540168602.428,23.438,34.668,47.852,9.277,-6.348,0
1540168602.432,36.133,43.457,29.297,24.902,47.852,0
1540168602.436,27.832,40.527,21.973,21.484,82.031,0
1540168602.440,20.508,34.180,26.367,15.137,49.316,0
1540168602.444,33.203,38.574,16.113,35.645,-0.488,0
1540168602.448,31.738,39.062,22.461,25.879,10.742,0
1540168602.452,22.949,35.645,25.879,13.184,29.785,0
1540168602.455,20.508,31.738,33.203,4.883,92.285,0
1540168602.459,24.414,31.250,36.133,10.254,44.434,0
1540168602.463,27.832,34.180,33.203,15.137,-29.785,0
1540168602.467,26.855,39.062,30.762,19.043,-13.672,0
1540168602.471,29.785,41.504,20.020,27.344,-16.113,0
1540168602.475,32.227,41.504,18.066,19.043,18.555,0
1540168602.479,29.297,41.016,31.250,25.391,12.207,0
1540168602.483,38.086,43.457,20.508,35.645,-5.371,0
1540168602.487,38.574,39.551,20.508,28.809,30.273,0
1540168602.491,27.344,30.762,27.832,20.508,43.945,0
1540168602.495,23.926,32.715,30.762,14.648,22.949,0
1540168602.498,24.902,38.574,29.297,15.625,9.277,0
1540168602.502,24.414,39.062,29.785,13.672,11.230,0
1540168602.506,26.367,41.016,28.320,15.625,-6.836,0
1540168602.510,21.973,37.109,32.227,7.812,6.348,0
1540168602.514,34.180,41.016,22.949,16.113,41.016,0
1540168602.518,31.738,39.551,35.645,22.949,68.848,0
1540168602.522,14.648,34.180,49.316,7.324,45.898,0
1540168602.526,25.391,41.504,28.320,16.602,15.625,0
1540168602.530,34.180,37.598,41.504,20.020,51.270,0
1540168602.534,28.809,32.715,41.016,19.043,33.203,0
1540168602.538,24.414,37.109,31.738,22.461,-17.578,0
1540168602.541,26.855,37.109,33.203,26.367,18.066,0
1540168602.545,22.949,29.785,37.109,27.344,35.156,0
1540168602.549,25.391,29.297,33.691,33.203,8.301,0
1540168602.553,22.949,29.297,36.133,24.902,41.992,1
1540168602.557,19.043,28.809,44.434,10.254,44.922,0
1540168602.561,24.902,31.250,33.203,19.531,5.371,0
1540168602.565,26.367,32.227,29.297,33.203,-22.949,0
1540168602.569,27.344,31.738,37.109,36.133,-0.977,0
1540168602.573,28.809,30.762,31.250,31.250,32.715,0
1540168602.577,21.484,28.320,28.320,32.715,29.785,0
1540168602.580,19.043,27.344,31.738,33.691,26.855,0
1540168602.584,27.344,32.227,29.297,39.551,31.250,0
1540168602.588,21.973,31.250,25.391,33.203,19.043,0
1540168602.592,16.113,28.320,25.391,24.414,55.664,0
1540168602.596,19.531,21.484,42.480,26.367,10.742,0
1540168602.600,25.391,19.531,45.898,37.109,-33.203,0
1540168602.604,27.832,29.297,36.621,40.039,33.691,0
1540168602.608,27.344,31.738,29.297,33.203,54.688,0
1540168602.612,30.273,29.785,28.320,35.156,52.734,0
1540168602.616,28.320,26.855,38.086,37.109,64.453,0
1540168602.620,30.762,28.809,33.691,34.668,76.172,0
1540168602.623,44.434,34.180,24.902,47.852,64.453,0
1540168602.627,43.945,34.180,33.203,52.246,64.453,0
1540168602.631,40.039,33.203,36.133,43.945,83.496,0
1540168602.635,33.203,30.762,37.109,38.086,46.875,0
1540168602.639,25.391,32.715,35.156,32.227,8.789,0
1540168602.643,25.391,39.062,29.785,31.738,-0.488,0
1540168602.647,34.180,39.551,33.203,30.273,-4.395,0
1540168602.651,41.016,38.086,39.062,39.551,57.617,0
1540168602.655,41.992,40.039,35.156,43.457,41.016,0
1540168602.659,37.598,40.039,27.344,31.738,78.125,0
1540168602.663,33.691,38.574,32.715,29.785,112.793,0
1540168602.666,30.273,34.180,48.828,30.762,11.230,0
1540168602.670,33.691,37.598,37.109,32.715,6.836,0
1540168602.674,39.062,38.574,20.020,31.738,13.672,0
1540168602.678,33.203,32.227,34.668,31.250,4.883,0
1540168602.682,34.180,36.133,35.645,38.086,45.410,0
1540168602.686,29.297,37.598,34.180,19.531,6.836,0
1540168602.690,31.250,38.086,32.227,12.695,9.766,0
1540168602.694,38.086,40.527,27.344,33.203,31.250,0
1540168602.698,41.992,40.039,32.227,46.387,2.930,0
1540168602.702,42.969,36.133,33.203,40.527,40.039,0
1540168602.705,32.715,33.691,44.434,27.344,32.715,0
1540168602.709,25.879,35.645,34.668,21.973,-7.812,0
1540168602.713,31.738,36.133,20.996,28.809,20.996,0
1540168602.717,41.016,35.156,37.109,42.969,37.598,0
1540168602.721,44.434,31.738,31.250,48.828,-12.207,0
1540168602.725,35.156,27.832,32.227,38.086,24.414,0
1540168602.729,31.250,26.367,42.480,29.785,102.539,0
1540168602.733,36.133,29.785,35.156,32.227,50.293,0
1540168602.737,34.180,29.785,30.273,32.715,24.414,0
1540168602.741,31.250,30.762,35.645,27.344,70.312,0
1540168602.745,29.785,35.645,37.109,31.738,59.082,0
1540168602.748,34.180,30.762,42.480,34.180,39.062,0
1540168602.752,31.738,30.762,42.480,27.344,-13.184,0
1540168602.756,30.762,32.715,39.062,24.902,-0.488,0
1540168602.760,31.738,28.320,37.109,28.320,56.641,0
1540168602.764,35.645,30.273,34.668,31.738,56.641,0
1540168602.768,33.691,29.297,37.109,25.879,44.434,0
1540168602.772,21.484,25.391,37.109,14.648,6.348,0
1540168602.776,20.020,23.926,37.598,10.254,15.137,0
1540168602.780,24.902,26.367,26.367,20.020,38.574,0
1540168602.784,25.391,23.438,25.879,21.484,34.180,0
1540168602.788,25.391,21.484,28.320,17.090,31.738,0
1540168602.791,27.344,24.414,31.250,15.625,23.438,0
1540168602.795,29.785,28.320,33.203,24.902,25.879,0
1540168602.799,30.273,31.250,28.320,31.738,65.918,0
1540168602.803,25.879,29.297,27.344,26.367,52.734,0
1540168602.807,29.297,30.273,24.902,29.785,12.695,0
1540168602.811,32.227,27.832,27.344,32.227,57.617,0
1540168602.815,27.832,25.391,30.762,34.180,53.223,0
1540168602.819,21.484,28.320,26.367,35.156,-30.762,0
1540168602.823,19.043,31.250,26.855,21.484,-36.621,0
1540168602.827,27.344,33.203,41.016,22.949,21.484,0
1540168602.830,34.180,38.086,33.691,42.480,20.508,0
1540168602.834,29.785,36.133,25.391,37.109,7.812,0
1540168602.838,22.949,29.785,37.598,22.949,-9.766,0
1540168602.842,24.902,34.668,33.203,21.973,-39.062,0
1540168602.846,24.902,36.621,22.949,28.809,13.672,0
1540168602.850,24.902,36.621,19.043,29.297,27.832,0
1540168602.854,30.762,36.133,18.555,29.785,10.254,0
1540168602.858,37.109,33.203,21.973,27.344,17.090,0
1540168602.862,35.645,37.109,26.855,23.438,24.902,0
1540168602.866,26.855,36.133,39.062,16.113,26.367,0
1540168602.870,20.996,35.156,20.996,10.742,57.617,0
1540168602.873,20.508,41.504,12.207,15.137,30.273,0
1540168602.877,22.949,41.504,29.785,20.020,-1.953,0
1540168602.881,30.762,36.621,34.668,28.320,79.102,0
1540168602.885,35.645,36.133,25.879,32.715,48.340,0
1540168602.889,32.227,37.598,22.949,23.926,22.461,0
1540168602.893,30.273,37.109,36.621,17.578,65.430,0
1540168602.897,28.320,38.086,37.109,20.508,1.465,0
1540168602.901,24.902,41.016,32.715,22.461,16.113,0
1540168602.905,25.879,41.504,28.320,20.508,70.801,0
1540168602.909,32.227,38.574,24.902,30.273,31.738,0
1540168602.913,26.367,32.715,37.598,26.855,7.324,0
1540168602.916,25.879,35.645,30.273,21.973,44.922,0
1540168602.920,27.344,39.062,27.832,32.227,13.184,0
1540168602.924,19.043,33.691,30.762,26.367,-20.508,0
1540168602.928,17.578,31.738,24.902,22.949,9.766,0
1540168602.932,20.020,34.180,33.203,22.461,22.949,0
1540168602.936,20.020,32.715,39.551,22.461,43.457,0
1540168602.940,19.043,30.762,35.156,20.020,38.574,0
1540168602.944,19.531,29.785,38.086,21.484,21.484,0
1540168602.948,15.137,28.320,45.410,19.531,20.020,0
1540168602.952,15.625,33.203,37.598,16.602,64.453,0
1540168602.955,23.926,39.062,28.809,25.391,36.133,0
1540168602.959,29.785,38.574,23.926,39.062,48.340,0
1540168602.963,30.273,34.180,31.738,36.133,58.105,0
1540168602.967,24.902,33.203,37.109,28.320,-29.297,0
1540168602.971,16.113,35.156,37.598,14.648,32.715,0
1540168602.975,15.625,35.156,36.621,11.719,58.594,0
1540168602.979,13.672,35.645,33.691,19.043,-6.836,0
1540168602.983,14.160,36.133,32.227,15.625,51.270,0
1540168602.987,23.438,35.645,36.621,14.160,34.668,0
1540168602.991,27.832,38.086,36.621,12.695,2.441,0
1540168602.995,23.926,32.715,41.016,13.184,1.953,0
1540168602.998,31.738,33.203,31.738,25.391,-25.391,0
1540168603.002,35.156,35.156,29.297,31.738,8.789,0
1540168603.006,25.879,32.227,36.133,20.996,43.457,0
1540168603.010,31.250,36.621,31.250,22.461,-5.859,0
1540168603.014,37.598,41.504,30.273,20.996,-10.254,0
1540168603.018,49.316,42.969,30.273,21.484,21.973,0
1540168603.022,55.664,42.480,35.156,15.137,63.965,0
1540168603.026,53.711,44.434,29.785,12.207,89.844,0
1540168603.030,46.387,42.480,23.926,20.508,11.719,0
1540168603.034,35.645,34.668,27.832,22.461,31.738,0
1540168603.038,32.227,35.645,33.691,16.113,82.520,0
1540168603.041,25.879,39.551,41.016,15.625,30.273,0
1540168603.045,22.949,38.574,42.480,29.297,20.508,0
1540168603.049,23.438,36.133,45.410,32.715,1.953,0
1540168603.053,17.578,37.109,41.016,35.156,-21.484,0
1540168603.057,19.043,40.527,35.156,36.621,31.738,0
1540168603.061,18.555,40.527,26.855,27.832,20.996,0
1540168603.065,22.949,39.551,24.902,32.227,-11.230,0
1540168603.069,19.531,41.016,29.297,32.715,1.465,0
1540168603.073,14.648,39.062,29.297,20.508,-9.277,0
1540168603.077,13.184,35.156,30.762,19.043,44.922,0
1540168603.080,19.531,37.109,36.621,31.250,33.691,0
1540168603.084,11.230,36.133,41.504,21.973,22.461,0
1540168603.088,4.883,34.668,36.133,12.207,56.641,0
1540168603.092,22.949,37.598,25.879,29.785,-26.855,0
1540168603.096,28.320,38.086,28.320,36.621,-6.348,0
1540168603.100,29.297,37.598,37.598,28.809,83.984,0
1540168603.104,22.949,39.062,41.504,20.508,71.777,0
1540168603.108,17.578,37.109,38.574,17.578,41.016,0
1540168603.112,15.137,32.227,36.133,12.695,25.391,0
1540168603.116,25.879,37.109,22.949,23.438,26.367,0
1540168603.120,27.832,40.039,34.180,25.879,59.082,0
1540168603.123,21.484,41.016,42.969,17.090,0.977,0
1540168603.127,28.809,41.504,40.039,20.020,-51.270,0
1540168603.131,45.898,42.969,43.457,34.668,57.617,0
1540168603.135,41.016,41.992,35.156,35.156,96.191,0
1540168603.139,24.902,38.086,41.016,15.625,51.270,0
1540168603.143,31.738,41.016,47.363,21.973,55.176,0
1540168603.147,37.598,42.480,41.016,31.250,27.344,0
1540168603.151,38.086,38.574,38.574,32.227,-3.418,0
1540168603.155,40.527,39.062,37.109,32.715,55.664,0
1540168603.159,39.062,40.039,43.945,18.066,50.293,0
1540168603.163,36.133,41.504,43.457,20.996,-7.812,0
1540168603.166,36.621,42.480,37.109,31.738,-10.742,0
1540168603.170,39.062,40.527,41.504,24.902,0.977,0
1540168603.174,35.645,35.645,40.039,13.184,1.465,0
1540168603.178,37.598,34.180,43.945,22.461,0.977,0
1540168603.182,45.898,39.062,38.574,33.691,18.066,0
1540168603.186,32.715,40.527,37.598,25.879,42.480,0
1540168603.190,20.996,37.598,36.621,14.160,30.273,0
1540168603.194,27.344,38.574,36.133,6.836,21.484,0
1540168603.198,34.180,41.992,38.574,14.648,-4.395,0
1540168603.202,33.691,45.898,29.785,23.926,-36.621,1
1540168603.205,28.320,45.410,30.273,11.719,22.461,0
1540168603.209,34.180,42.480,23.438,10.254,52.734,0
1540168603.213,34.668,40.527,21.973,17.578,-1.465,0
1540168603.217,25.391,38.574,32.715,20.996,-4.395,0
1540168603.221,13.672,37.109,41.504,8.301,45.898,0
1540168603.225,25.391,41.992,27.344,8.301,59.082,0
1540168603.229,37.598,48.340,18.066,28.809,66.406,0
1540168603.233,28.809,43.945,26.855,31.250,66.895,0
1540168603.237,22.949,36.133,36.133,14.160,18.555,0
1540168603.241,19.043,35.645,37.109,11.230,25.879,0
1540168603.245,25.391,36.621,28.320,26.855,45.410,0
1540168603.248,29.785,35.645,30.762,21.973,17.090,0
1540168603.252,22.461,32.715,34.180,18.555,44.434,0
1540168603.256,23.438,32.227,31.250,17.578,65.918,0
1540168603.260,26.855,36.133,29.297,15.137,32.715,0
1540168603.264,23.438,33.203,28.809,16.602,65.430,0
1540168603.268,29.785,32.227,19.531,25.391,70.312,0
1540168603.272,27.344,32.227,24.414,22.949,24.414,0
1540168603.276,23.926,27.344,27.344,17.090,27.344,0
1540168603.280,30.273,27.832,21.973,30.762,59.082,0
1540168603.284,34.668,29.297,38.574,34.180,59.570,0
1540168603.288,33.203,29.785,41.992,19.043,23.438,0
1540168603.291,35.156,33.203,27.832,24.902,16.113,0
1540168603.295,31.738,30.273,34.668,34.180,7.324,0
1540168603.299,34.668,30.762,33.691,33.691,41.504,0
1540168603.303,29.297,37.109,33.691,29.297,44.434,0
1540168603.307,16.113,32.227,35.156,13.672,7.812,0
1540168603.311,20.020,30.273,35.645,22.949,52.734,0
1540168603.315,21.973,35.645,38.574,31.738,29.785,0
1540168603.319,10.742,31.250,44.922,15.137,-48.828,0
1540168603.323,13.672,36.133,29.785,20.020,-23.438,0
1540168603.327,20.020,39.551,22.949,24.414,11.230,0
1540168603.330,22.949,34.180,28.320,19.043,20.996,0
1540168603.334,18.066,33.203,33.203,16.602,-1.953,0
1540168603.338,11.230,32.227,37.109,16.602,27.832,0
1540168603.342,11.230,26.367,41.016,15.137,55.664,0
1540168603.346,14.648,24.902,51.270,15.137,28.809,0
1540168603.350,18.066,32.715,36.133,16.113,48.828,0
1540168603.354,17.090,38.086,25.391,15.137,47.363,0
1540168603.358,18.555,35.645,30.762,14.648,85.938,0
1540168603.362,20.020,28.809,31.250,14.648,61.523,0
1540168603.366,17.578,24.414,40.039,13.184,21.484,0
1540168603.370,14.160,27.832,29.297,12.695,9.766,0
1540168603.373,13.184,27.832,39.062,13.672,22.461,0
1540168603.377,17.578,25.391,46.875,17.090,16.602,0
1540168603.381,33.203,30.762,20.508,34.180,40.527,0
1540168603.385,36.621,33.691,19.531,36.621,72.266,0
1540168603.389,29.297,29.785,34.180,22.949,79.102,0
1540168603.393,30.273,27.344,40.527,23.438,55.664,0
1540168603.397,40.527,32.227,26.367,34.668,-1.953,0
1540168603.401,38.574,32.227,31.250,37.598,-63.477,0
1540168603.405,34.180,30.762,34.180,34.180,-19.531,0
1540168603.409,37.598,32.227,24.902,34.180,68.848,0
1540168603.413,35.156,34.180,26.367,38.086,25.391,0
1540168603.416,29.785,32.227,31.738,36.621,9.277,0
1540168603.420,22.461,28.320,39.551,27.832,40.527,0
1540168603.424,20.020,24.902,36.133,21.484,26.367,0
1540168603.428,33.203,25.879,24.902,35.645,-1.465,0
1540168603.432,38.574,26.855,24.902,41.992,-29.785,0
1540168603.436,34.668,28.809,32.715,38.086,46.387,0
1540168603.440,28.320,29.785,36.621,32.227,86.914,0
1540168603.444,25.879,26.367,38.086,34.180,-6.348,0
1540168603.448,33.203,29.785,48.340,44.434,-4.883,0
1540168603.452,35.156,33.203,42.969,47.363,41.504,0
1540168603.455,25.879,24.902,40.039,34.668,57.129,0
1540168603.459,19.043,19.531,34.668,26.855,82.031,0
1540168603.463,30.273,26.367,31.250,43.945,70.312,0
1540168603.467,39.062,33.203,36.133,53.711,41.016,0
1540168603.471,27.832,32.227,36.621,36.133,0.977,0
1540168603.475,22.461,32.227,32.227,24.414,7.812,0
1540168603.479,27.344,34.180,25.879,31.738,57.129,0
1540168603.483,29.297,27.832,32.227,35.645,39.551,0
1540168603.487,28.809,25.391,33.691,28.320,49.316,0
1540168603.491,24.414,29.785,32.227,19.531,40.039,0
1540168603.495,24.414,33.203,29.297,22.461,14.648,0
1540168603.498,24.902,34.180,25.391,19.043,3.906,0
1540168603.502,24.414,34.180,30.273,24.414,-43.945,0
1540168603.506,28.809,36.621,34.180,27.832,-5.371,0
1540168603.510,27.832,41.016,34.180,20.508,48.340,0
1540168603.514,33.691,38.086,31.250,28.320,-15.625,0
1540168603.518,39.551,36.133,27.344,33.203,26.855,0
1540168603.522,32.227,37.598,24.902,24.414,64.453,0
1540168603.526,24.902,35.645,20.996,17.578,63.965,0
1540168603.530,29.297,34.668,31.738,20.508,71.777,0
1540168603.534,30.273,33.691,41.016,27.344,24.414,0
1540168603.538,25.391,32.227,41.016,22.949,31.738,0
1540168603.541,27.344,35.645,33.203,22.461,1.465,0
1540168603.545,36.133,33.203,31.738,31.250,13.184,0
1540168603.549,37.109,29.785,32.715,32.715,8.301,0
1540168603.553,31.738,31.250,30.273,30.273,5.371,0
1540168603.557,31.738,29.297,34.668,24.902,74.219,0
1540168603.561,30.762,26.855,35.156,19.043,100.098,0
1540168603.565,32.227,29.785,38.574,26.367,71.289,0
1540168603.569,35.645,30.762,35.645,40.527,53.223,0
1540168603.573,34.668,28.809,27.832,33.691,70.801,0
1540168603.577,36.133,28.320,32.227,34.180,63.965,0
1540168603.580,38.086,25.391,33.203,43.457,18.066,0
1540168603.584,27.344,29.785,29.785,35.156,26.855,0
1540168603.588,24.414,29.785,40.039,28.809,35.645,0
1540168603.592,21.973,28.809,20.508,19.043,-9.277,0
1540168603.596,15.137,36.133,0.000,10.254,-5.371,0
1540168603.600,16.113,35.156,29.785,12.695,18.555,0
1540168603.604,20.996,29.297,45.898,19.531,32.227,0
1540168603.608,19.043,22.461,45.410,16.113,34.180,0
1540168603.612,14.160,32.715,34.180,9.766,60.059,0
1540168603.616,25.879,42.480,28.809,23.438,103.027,0
1540168603.620,27.832,39.551,41.016,24.414,66.895,0
1540168603.623,22.461,39.062,45.410,10.742,56.152,0
1540168603.627,20.996,38.574,44.922,8.301,112.793,0
1540168603.631,24.414,36.621,41.504,25.391,49.316,0
1540168603.635,23.926,34.180,36.621,25.391,6.836,0
1540168603.639,19.531,36.133,33.691,5.859,44.922,0
1540168603.643,19.531,37.598,31.738,8.789,1.953,0
1540168603.647,21.973,40.527,30.762,18.555,32.227,0
1540168603.651,28.809,41.504,32.715,23.926,77.148,0
1540168603.655,28.320,40.527,21.484,26.855,22.461,0
1540168603.659,25.391,40.039,21.973,23.926,14.160,0
1540168603.663,26.855,38.574,29.297,27.344,45.410,0
1540168603.666,31.250,40.039,30.273,32.227,64.941,0
1540168603.670,25.879,42.969,35.645,25.879,34.180,0
1540168603.674,24.414,46.387,25.391,28.320,-9.277,0
1540168603.678,33.203,43.945,29.297,36.621,13.184,0
1540168603.682,36.621,40.527,24.902,40.039,55.664,0
1540168603.686,30.273,39.062,21.973,39.062,80.078,0
1540168603.690,26.855,35.645,31.250,31.250,50.781,0
1540168603.694,27.344,35.156,31.738,29.297,3.906,0
1540168603.698,27.344,38.086,31.250,35.645,9.766,0
1540168603.702,31.738,37.598,31.250,36.133,41.992,0
1540168603.705,32.715,31.738,30.273,35.156,-9.277,0
1540168603.709,28.809,32.715,35.156,34.668,-29.785,0
1540168603.713,32.715,36.621,35.645,37.109,6.836,0
1540168603.717,33.203,35.156,27.832,38.086,13.184,0
1540168603.721,20.508,29.297,26.367,29.785,49.805,0
1540168603.725,14.648,20.996,49.805,17.578,49.805,0
1540168603.729,10.254,21.973,53.223,17.090,53.711,0
1540168603.733,28.320,31.738,24.414,41.992,24.902,0
1540168603.737,33.203,33.691,22.949,41.992,16.602,0
1540168603.741,28.809,34.180,24.902,26.367,76.172,0
1540168603.745,36.133,36.621,24.902,37.109,52.734,0
1540168603.748,46.387,37.598,20.996,49.316,62.500,0
1540168603.752,40.039,27.832,27.832,46.875,41.016,0
1540168603.756,33.203,27.832,32.227,34.180,24.414,0
1540168603.760,35.645,36.133,23.438,24.902,5.371,0
1540168603.764,37.109,34.180,22.949,25.391,11.230,0
1540168603.768,43.457,33.691,17.578,23.438,42.480,0
1540168603.772,51.758,36.621,12.207,20.020,-13.672,0
1540168603.776,53.223,38.086,18.066,19.531,-35.645,0
1540168603.780,51.758,35.156,23.926,23.926,23.926,0
1540168603.784,41.992,32.715,29.785,20.020,40.527,0
1540168603.788,38.574,37.598,24.414,19.531,-10.254,1
1540168603.791,36.621,39.551,30.762,25.879,6.836,0
1540168603.795,26.855,42.480,37.598,30.273,13.184,0
1540168603.799,22.461,36.133,36.133,29.785,-14.648,0
1540168603.803,19.043,28.809,30.273,21.973,33.203,0
1540168603.807,15.137,30.273,24.414,15.625,12.695,0
1540168603.811,20.996,28.320,35.156,22.949,-3.906,0
1540168603.815,24.902,32.227,31.738,30.273,12.207,0
1540168603.819,10.742,33.691,22.949,23.438,-40.039,0
1540168603.823,8.789,32.715,17.578,18.066,-46.875,0
1540168603.827,9.277,31.738,24.902,14.648,15.137,0
1540168603.830,10.254,33.203,39.062,21.484,37.109,0
1540168603.834,15.625,34.668,35.645,24.414,8.789,0
1540168603.838,19.043,35.156,26.855,19.043,17.578,0
