timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1540168179.830,22.949,31.738,28.320,24.902,35.156,0
1540168179.834,27.344,33.691,31.738,31.738,26.855,0
1540168179.838,41.016,31.738,30.762,37.109,-5.371,0
1540168179.842,38.574,30.762,28.320,24.902,-12.207,0
1540168179.846,22.461,30.273,29.297,11.230,26.367,0
1540168179.850,17.578,31.738,25.879,20.508,32.227,0
1540168179.854,27.832,35.645,19.043,24.414,53.223,0
1540168179.858,32.715,36.133,25.879,21.973,66.895,0
1540168179.862,22.461,32.227,32.715,25.391,75.195,0
1540168179.866,19.531,27.344,32.227,31.250,86.914,0
1540168179.870,22.949,22.461,26.855,32.715,12.207,0
1540168179.873,24.902,20.508,19.043,27.344,18.555,0
1540168179.877,23.438,23.438,25.391,25.391,13.672,0
1540168179.881,21.973,27.344,32.227,38.086,11.230,0
1540168179.885,28.809,28.320,29.785,36.621,15.137,0
1540168179.889,30.762,24.902,27.344,23.438,22.949,0
1540168179.893,24.902,25.879,26.367,21.973,41.504,0
1540168179.897,24.414,27.832,24.414,18.066,13.184,1
1540168179.901,29.297,25.879,24.414,21.973,3.906,0
1540168179.905,36.621,25.391,26.855,27.832,40.527,0
1540168179.909,37.598,22.949,26.855,21.973,47.363,0
1540168179.913,27.832,24.902,26.855,23.438,10.742,0
1540168179.916,28.809,28.320,26.855,36.621,-4.883,0
1540168179.920,29.297,28.809,26.855,41.992,8.301,0
1540168179.924,25.879,28.809,27.344,33.691,-13.184,0
1540168179.928,23.438,27.344,27.832,27.832,-27.344,0
1540168179.932,22.949,28.320,29.785,22.461,20.508,0
1540168179.936,32.715,27.344,31.738,27.832,35.156,0
1540168179.940,43.945,28.320,34.180,32.715,-11.719,0
1540168179.944,35.645,28.320,29.785,27.832,-17.090,0
1540168179.948,21.973,25.391,28.809,27.832,-2.930,0
1540168179.952,30.273,22.949,27.832,30.273,-2.930,0
1540168179.955,37.109,24.414,25.879,31.738,-13.184,0
1540168179.959,32.227,26.855,24.902,30.273,1.465,0
1540168179.963,29.785,23.926,26.367,25.391,-12.207,0
1540168179.967,27.344,23.926,26.855,25.391,19.531,0
1540168179.971,25.391,23.926,20.996,26.855,41.992,0
1540168179.975,25.391,27.344,20.508,24.414,16.602,0
1540168179.979,22.949,30.762,24.902,17.578,12.207,0
1540168179.983,23.438,28.320,25.879,12.695,-4.883,0
1540168179.987,30.273,26.855,32.715,32.715,-4.883,0
1540168179.991,32.715,31.250,34.180,35.156,28.320,0
1540168179.995,27.832,32.227,29.785,14.648,47.363,0
1540168179.998,25.879,32.227,32.715,15.625,17.578,0
1540168180.002,32.227,32.715,33.203,24.902,0.977,0
1540168180.006,41.992,29.297,31.250,23.926,25.391,0
1540168180.010,36.621,27.832,28.809,22.461,23.438,0
1540168180.014,28.320,29.297,23.926,21.484,68.359,0
1540168180.018,31.250,29.785,27.832,20.996,86.426,0
1540168180.022,32.715,30.273,28.809,19.531,29.785,0
1540168180.026,27.832,33.203,28.809,20.508,30.762,0
1540168180.030,9.277,30.762,29.785,31.738,0.000,0
1540168180.034,5.371,30.273,28.320,36.621,8.301,0
1540168180.038,20.508,34.180,31.738,23.926,31.250,0
1540168180.041,23.926,36.133,35.156,14.160,28.320,0
1540168180.045,18.555,35.156,34.180,21.973,46.875,0
1540168180.049,17.090,32.227,30.762,31.250,55.176,0
1540168180.053,25.391,32.715,26.855,31.738,25.391,0
1540168180.057,24.902,26.855,27.832,20.996,54.199,0
1540168180.061,14.648,26.855,26.367,19.531,120.117,0
1540168180.065,8.789,29.785,24.902,24.414,53.223,0
1540168180.069,14.160,27.832,30.273,17.090,17.090,0
1540168180.073,21.973,28.320,31.738,8.789,29.297,0
1540168180.077,19.043,28.320,28.320,6.836,20.020,0
1540168180.080,22.461,27.832,26.855,15.625,70.801,0
1540168180.084,33.203,26.855,26.855,28.320,65.430,0
1540168180.088,37.109,26.855,27.832,23.926,4.395,0
1540168180.092,34.668,27.344,26.367,16.602,13.672,0
1540168180.096,19.043,23.926,25.391,18.066,5.371,0
1540168180.100,9.766,20.996,27.832,13.672,21.973,0
1540168180.104,13.672,21.484,29.297,8.789,34.668,0
1540168180.108,12.695,19.531,29.297,14.160,58.105,0
1540168180.112,8.301,18.066,24.414,14.160,16.602,0
1540168180.116,7.324,18.555,24.414,19.531,-15.625,0
1540168180.120,20.508,19.043,33.691,38.574,44.922,0
1540168180.123,29.785,18.066,35.645,36.133,41.504,0
1540168180.127,25.391,20.020,35.645,27.344,22.461,0
1540168180.131,28.320,23.926,33.203,34.180,43.457,0
1540168180.135,33.203,25.391,33.691,34.668,3.906,0
1540168180.139,27.344,22.949,41.016,30.273,-8.301,0
1540168180.143,20.020,21.484,39.062,32.227,23.926,0
1540168180.147,17.578,19.043,34.668,24.414,28.320,0
1540168180.151,24.902,19.043,33.691,20.996,85.938,0
1540168180.155,36.621,25.879,29.785,16.602,82.520,0
1540168180.159,38.086,26.367,30.762,21.973,57.129,0
1540168180.163,35.645,22.949,35.156,21.484,17.090,0
1540168180.166,43.457,25.391,32.227,8.789,-28.320,0
1540168180.170,58.594,29.785,26.855,9.766,2.930,0
1540168180.174,65.430,30.762,28.320,10.742,19.043,0
1540168180.178,46.387,28.320,38.086,18.066,-9.277,0
1540168180.182,40.527,26.855,37.598,20.020,2.930,0
1540168180.186,52.246,26.367,31.738,27.344,8.789,0
1540168180.190,50.293,25.391,32.715,34.668,50.781,0
1540168180.194,33.203,24.414,34.180,36.621,64.941,0
1540168180.198,20.020,22.461,34.180,44.434,20.996,0
1540168180.202,24.414,19.043,29.785,38.574,42.969,0
1540168180.205,30.273,21.484,27.832,26.855,53.711,0
1540168180.209,23.926,22.461,34.180,20.996,56.641,0
1540168180.213,20.996,21.973,39.551,22.949,44.922,0
1540168180.217,25.391,22.949,36.133,24.902,-4.883,0
1540168180.221,20.996,19.531,27.832,27.832,16.113,0
1540168180.225,13.184,16.602,21.484,24.902,-12.695,0
1540168180.229,13.184,18.555,29.785,26.367,19.043,0
1540168180.233,16.113,21.484,39.551,31.738,55.664,0
1540168180.237,20.020,23.926,37.598,27.832,21.484,0
1540168180.241,24.414,25.879,30.762,28.809,36.133,0
1540168180.245,17.090,23.926,31.738,28.809,45.410,0
1540168180.248,18.066,25.879,32.715,30.762,67.383,0
1540168180.252,27.832,27.832,31.250,31.738,71.289,0
1540168180.256,30.273,24.414,29.785,23.438,36.133,0
1540168180.260,22.461,22.949,25.879,25.391,20.996,0
1540168180.264,14.648,24.414,24.902,33.691,40.039,0
1540168180.268,18.066,26.367,29.785,24.902,19.531,0
1540168180.272,24.414,24.902,34.180,16.602,38.086,0
1540168180.276,20.020,23.438,28.320,16.113,70.312,0
1540168180.280,17.090,24.902,25.391,23.438,21.973,0
1540168180.284,26.367,26.367,34.180,30.762,-37.109,0
1540168180.288,32.715,27.344,35.645,23.926,-5.371,0
1540168180.291,30.273,26.367,30.273,19.043,2.441,0
1540168180.295,28.320,22.949,26.367,21.484,14.160,0
1540168180.299,35.156,23.926,25.391,28.320,35.645,0
1540168180.303,38.574,24.414,26.855,35.645,41.504,0
1540168180.307,37.598,23.926,28.320,30.273,17.090,0
1540168180.311,27.832,29.297,26.855,14.648,-7.812,0
1540168180.315,25.391,28.320,26.855,16.602,-14.648,0
1540168180.319,35.645,23.438,29.785,23.438,17.090,0
1540168180.323,38.574,28.320,28.809,21.484,14.648,0
1540168180.327,29.297,30.762,30.273,20.020,-1.465,0
1540168180.330,21.484,26.855,30.273,20.508,54.688,0
1540168180.334,25.879,26.367,20.996,21.973,28.320,0
1540168180.338,35.156,25.391,18.555,21.484,33.203,0
1540168180.342,36.133,26.367,22.461,25.391,26.367,0
1540168180.346,37.109,28.809,30.273,27.344,-24.902,0
1540168180.350,40.527,29.297,36.621,31.250,-17.090,0
1540168180.354,42.480,26.367,33.203,39.062,-5.371,0
1540168180.358,43.945,24.414,29.785,37.598,8.301,0
1540168180.362,33.691,23.438,30.273,20.508,10.254,0
1540168180.366,31.250,23.438,31.738,15.625,45.410,0
1540168180.370,38.086,25.879,29.297,20.508,66.406,0
1540168180.373,32.715,26.367,28.809,19.043,9.766,0
1540168180.377,27.344,27.832,26.855,17.090,26.855,0
1540168180.381,34.668,26.855,24.902,14.648,67.383,0
1540168180.385,33.203,22.949,26.855,16.602,43.457,0
1540168180.389,29.297,25.879,25.391,14.648,8.301,0
1540168180.393,24.414,27.832,21.484,14.160,59.082,0
1540168180.397,17.090,28.320,15.137,20.508,79.590,0
1540168180.401,21.484,28.809,17.578,25.391,54.688,0
1540168180.405,34.668,28.809,27.832,24.414,38.086,0
1540168180.409,33.203,29.785,24.902,17.578,7.324,0
1540168180.413,24.902,30.762,21.484,21.484,20.996,0
1540168180.416,32.715,30.762,24.414,26.855,34.668,0
1540168180.420,44.434,29.297,30.762,21.973,49.316,0
1540168180.424,43.457,28.809,32.715,16.602,56.152,0
1540168180.428,33.691,26.855,28.320,17.578,17.090,0
1540168180.432,30.762,25.879,31.250,24.414,9.277,0
1540168180.436,31.738,29.297,32.227,28.809,59.570,0
1540168180.440,34.180,29.297,28.320,19.043,52.246,0
1540168180.444,30.762,29.297,28.809,13.184,21.484,0
1540168180.448,28.320,29.785,33.691,28.809,-20.508,0
1540168180.452,29.785,25.879,33.203,42.969,39.062,0
1540168180.455,35.156,28.320,27.344,35.156,50.293,0
1540168180.459,31.250,33.691,28.809,24.902,28.320,0
1540168180.463,23.438,34.668,32.227,22.461,44.922,0
1540168180.467,32.227,35.645,31.738,27.832,65.430,0
1540168180.471,40.527,35.645,31.738,32.715,37.109,0
1540168180.475,39.551,36.621,29.297,31.738,51.758,0
1540168180.479,30.273,33.691,29.297,37.598,66.895,0
1540168180.483,21.484,25.879,31.250,38.086,40.527,0
1540168180.487,25.879,21.973,34.668,33.203,55.176,0
1540168180.491,31.738,22.461,37.109,38.086,25.391,0
1540168180.495,25.879,22.461,35.645,49.316,-20.508,0
1540168180.498,26.855,24.902,27.832,50.781,18.555,0
1540168180.502,41.504,27.832,27.344,42.480,27.344,0
1540168180.506,41.992,29.785,33.691,32.715,50.781,0
1540168180.510,27.832,24.902,27.344,25.879,79.590,0
1540168180.514,25.879,25.391,25.391,24.414,37.598,0
1540168180.518,36.621,31.250,26.367,39.062,48.828,0
1540168180.522,38.574,28.809,19.043,43.945,53.711,0
1540168180.526,26.855,28.809,20.020,29.297,-4.883,0
1540168180.530,23.926,34.668,21.484,32.227,-12.695,0
1540168180.534,30.762,35.645,23.926,30.762,19.043,0
1540168180.538,31.738,33.691,30.273,28.320,12.695,0
1540168180.541,28.320,32.715,33.203,37.109,22.461,0
1540168180.545,22.461,30.273,31.250,35.156,11.719,0
1540168180.549,22.949,33.691,31.738,26.855,-15.625,0
1540168180.553,31.250,33.691,34.668,22.461,20.508,0
1540168180.557,31.250,30.762,27.344,22.949,70.801,0
1540168180.561,26.855,29.785,27.344,28.809,68.848,0
1540168180.565,27.832,27.832,30.762,28.320,-3.906,0
1540168180.569,34.180,26.855,26.367,29.297,-5.371,0
1540168180.573,32.715,26.855,28.320,22.461,39.062,0
1540168180.577,22.461,30.762,33.203,14.648,39.551,0
1540168180.580,20.996,31.250,32.715,19.531,48.828,0
1540168180.584,24.414,27.344,32.227,25.879,40.039,0
1540168180.588,24.902,29.785,29.297,20.020,36.133,0
1540168180.592,21.973,34.180,31.738,20.508,-4.883,0
1540168180.596,17.090,35.156,33.691,27.344,27.832,0
1540168180.600,21.484,34.180,29.297,25.879,66.895,0
1540168180.604,30.762,26.855,26.855,26.855,70.312,0
1540168180.608,31.738,25.391,25.391,25.879,48.340,0
1540168180.612,31.738,28.809,28.809,19.531,31.250,0
1540168180.616,31.250,27.832,30.762,17.578,39.551,0
1540168180.620,31.250,24.902,30.762,22.461,80.566,0
1540168180.623,34.180,25.879,31.250,28.320,71.289,1
1540168180.627,27.344,28.320,29.785,31.250,-36.133,0
1540168180.631,22.461,25.879,24.902,27.832,-5.371,0
1540168180.635,38.086,25.391,29.785,31.738,46.387,0
1540168180.639,45.410,26.855,33.203,24.414,-7.324,0
1540168180.643,28.809,25.391,25.879,21.484,20.996,0
1540168180.647,18.066,27.832,27.832,31.738,54.688,0
1540168180.651,20.996,31.738,27.832,23.438,30.273,0
1540168180.655,23.438,31.738,21.973,19.043,30.762,0
1540168180.659,18.066,28.809,23.926,16.602,-1.953,0
1540168180.663,9.277,29.297,27.344,15.625,-5.859,0
1540168180.666,11.719,30.762,28.809,21.973,45.410,0
1540168180.670,20.020,26.367,32.227,21.973,43.945,0
1540168180.674,22.949,23.438,31.738,28.809,24.414,0
1540168180.678,19.043,22.949,32.227,36.133,46.387,0
1540168180.682,15.137,26.855,32.227,36.621,32.227,0
1540168180.686,22.949,29.297,29.785,24.414,-4.883,0
1540168180.690,31.250,22.949,30.762,17.578,-6.348,0
1540168180.694,30.762,21.973,30.273,20.020,-22.949,0
1540168180.698,23.438,23.438,29.297,13.184,-10.742,0
1540168180.702,22.949,24.414,26.367,13.184,-5.859,0
1540168180.705,28.320,26.367,24.414,15.625,-11.230,0
1540168180.709,24.414,23.926,28.320,19.531,25.391,0
1540168180.713,23.926,24.414,28.320,20.996,52.246,0
1540168180.717,28.809,25.879,23.926,21.973,42.480,0
1540168180.721,35.156,24.902,27.832,28.320,50.781,0
1540168180.725,32.715,25.391,30.762,29.785,53.223,0
1540168180.729,24.414,27.832,28.320,28.320,19.531,0
1540168180.733,23.926,27.344,25.391,29.297,28.809,0
1540168180.737,30.273,26.855,23.926,24.414,63.965,0
1540168180.741,36.621,31.738,27.344,24.414,28.809,0
1540168180.745,32.227,28.809,30.762,32.227,-7.812,0
1540168180.748,29.785,26.367,30.762,35.156,38.086,0
1540168180.752,35.156,29.297,23.438,28.809,39.551,0
1540168180.756,35.156,30.273,21.973,21.973,2.441,0
1540168180.760,19.043,31.250,24.414,16.113,-19.531,0
1540168180.764,12.695,30.273,24.414,14.160,7.812,0
1540168180.768,21.484,29.297,28.809,17.578,57.129,0
1540168180.772,23.438,32.715,28.809,19.043,47.363,0
1540168180.776,15.625,35.156,22.461,20.020,59.570,0
1540168180.780,10.254,37.598,20.996,19.531,14.160,0
1540168180.784,18.066,36.621,25.879,13.672,-36.621,0
1540168180.788,30.273,34.180,25.879,16.602,2.441,0
1540168180.791,29.785,31.738,27.832,17.090,43.945,0
1540168180.795,20.508,28.320,31.250,17.090,42.969,0
1540168180.799,17.090,27.832,28.320,20.020,20.996,0
1540168180.803,20.020,28.320,26.855,14.648,21.973,0
1540168180.807,25.879,26.855,28.809,16.113,27.832,0
1540168180.811,21.484,30.273,33.203,27.832,59.570,0
1540168180.815,18.555,30.273,29.785,29.785,75.195,0
1540168180.819,30.762,28.320,25.879,29.297,6.348,0
1540168180.823,36.621,34.180,29.297,25.879,-6.348,0
1540168180.827,26.367,32.227,29.785,20.508,57.129,0
1540168180.830,24.414,27.832,25.879,28.809,79.102,0
1540168180.834,36.621,31.738,22.461,30.762,53.223,0
1540168180.838,42.969,32.227,29.297,20.996,4.395,0
1540168180.842,31.738,27.832,29.785,15.625,21.484,0
1540168180.846,25.879,27.344,27.344,21.484,31.250,0
1540168180.850,27.344,29.785,29.785,21.973,3.418,0
1540168180.854,33.691,32.227,33.691,23.926,12.695,0
1540168180.858,38.086,32.715,35.156,25.391,35.156,0
1540168180.862,29.297,30.762,27.344,20.020,69.824,0
1540168180.866,28.809,33.691,25.391,16.113,72.266,0
1540168180.870,26.855,33.691,28.320,12.695,41.504,0
1540168180.873,24.414,24.902,29.297,19.531,-13.184,0
1540168180.877,18.066,21.973,32.715,25.879,2.441,0
1540168180.881,18.066,22.949,34.180,16.602,-21.973,0
1540168180.885,31.250,24.414,32.227,19.043,-39.551,0
1540168180.889,37.598,22.461,31.738,19.531,6.836,0
1540168180.893,30.273,23.926,32.715,16.113,2.441,0
1540168180.897,22.461,28.320,35.156,20.508,45.898,0
1540168180.901,23.926,24.902,34.668,18.066,33.203,0
1540168180.905,32.227,21.973,32.227,13.184,-22.949,0
1540168180.909,28.320,22.949,32.227,12.695,22.949,0
1540168180.913,13.672,23.926,32.227,15.625,22.949,0
1540168180.916,12.695,22.949,31.738,28.320,43.945,0
1540168180.920,22.461,23.438,32.227,27.344,85.938,0
1540168180.924,28.809,26.855,30.762,26.367,70.312,0
1540168180.928,26.367,28.809,33.691,30.762,84.473,0
1540168180.932,24.414,26.367,37.598,25.391,64.941,0
1540168180.936,28.320,25.391,29.785,22.949,29.297,0
1540168180.940,31.738,27.832,26.367,23.438,7.812,0
1540168180.944,29.297,28.320,27.344,21.484,-4.883,0
1540168180.948,25.391,29.785,26.855,18.555,11.719,0
1540168180.952,26.367,26.855,24.414,30.273,105.957,0
1540168180.955,26.367,20.996,21.973,27.832,9.766,0
1540168180.959,22.461,19.531,22.461,13.184,-23.438,0
1540168180.963,18.066,19.531,30.273,20.020,66.895,0
1540168180.967,20.996,20.996,35.645,25.879,55.664,0
1540168180.971,27.344,22.461,34.180,24.902,52.734,0
1540168180.975,26.367,23.438,32.715,25.879,57.617,0
1540168180.979,16.602,25.391,28.809,25.879,10.254,0
1540168180.983,13.184,26.855,26.855,14.160,-19.531,0
1540168180.987,24.902,26.855,31.738,10.254,37.109,0
1540168180.991,32.227,30.273,37.109,14.648,23.438,0
1540168180.995,29.297,29.785,38.086,24.414,14.160,0
1540168180.998,28.809,26.367,36.133,32.227,49.316,0
1540168181.002,28.809,26.855,33.203,27.344,7.812,0
1540168181.006,28.809,30.273,34.180,23.438,33.691,0
1540168181.010,25.879,30.762,35.645,29.297,91.797,0
1540168181.014,21.973,27.832,24.414,30.273,55.176,0
1540168181.018,32.227,33.203,18.555,35.156,22.461,0
1540168181.022,29.297,30.762,22.949,29.297,50.293,0
1540168181.026,10.254,25.391,25.879,15.625,42.969,0
1540168181.030,10.254,28.809,28.320,15.625,24.414,0
1540168181.034,15.137,26.855,31.738,18.555,52.734,0
1540168181.038,25.391,25.879,31.738,27.832,34.180,0
1540168181.041,27.344,23.926,26.367,24.414,-15.137,0
1540168181.045,11.230,21.973,25.391,20.020,19.043,0
1540168181.049,6.836,23.926,27.344,29.785,60.059,0
1540168181.053,22.461,24.414,29.297,31.250,41.992,0
1540168181.057,29.297,22.949,36.133,27.344,46.875,0
1540168181.061,19.531,21.484,39.551,30.273,63.965,0
1540168181.065,26.367,21.484,35.156,46.875,25.391,0
1540168181.069,43.945,19.043,33.691,62.500,2.441,0
1540168181.073,43.457,21.484,34.180,35.156,15.625,0
1540168181.077,27.344,26.855,33.691,10.254,-18.555,0
1540168181.080,16.113,23.926,28.320,3.906,7.324,0
1540168181.084,22.461,24.902,22.949,3.418,37.598,0
1540168181.088,41.504,29.297,24.902,2.441,58.594,0
1540168181.092,49.316,30.762,30.273,5.859,27.832,0
1540168181.096,40.039,31.738,28.809,10.742,-4.395,0
1540168181.100,35.156,30.762,29.297,10.254,-31.250,0
1540168181.104,37.109,27.832,30.762,16.113,-47.363,0
1540168181.108,36.133,27.344,28.809,19.043,-5.859,0
1540168181.112,25.879,26.855,26.855,22.949,34.180,0
1540168181.116,17.578,25.879,27.832,33.203,10.742,0
1540168181.120,21.973,25.391,30.762,24.902,-62.012,0
1540168181.123,26.367,26.367,29.297,12.695,-23.438,0
1540168181.127,20.996,28.320,30.762,20.020,30.273,0
1540168181.131,20.996,26.855,31.738,27.832,-25.391,0
1540168181.135,27.832,24.902,27.832,32.227,-29.297,0
1540168181.139,38.086,26.367,28.320,38.086,17.090,0
1540168181.143,32.715,25.391,31.250,36.621,51.270,0
1540168181.147,16.602,25.391,30.762,23.926,63.477,0
1540168181.151,17.578,27.344,27.832,13.184,52.734,0
1540168181.155,29.785,26.855,23.438,18.066,32.715,0
1540168181.159,27.832,26.855,23.438,25.391,76.660,0
1540168181.163,19.531,25.879,27.344,26.367,124.023,0
1540168181.166,15.625,22.461,28.320,28.809,53.711,0
1540168181.170,21.973,23.438,29.297,26.855,15.137,0
1540168181.174,26.855,22.461,33.691,22.461,23.438,0
1540168181.178,26.367,22.949,34.180,20.996,22.461,0
1540168181.182,25.391,25.391,29.297,17.578,31.250,0
1540168181.186,21.484,22.949,31.738,27.832,58.594,0
1540168181.190,27.832,21.973,34.180,34.668,78.613,0
1540168181.194,24.902,20.508,27.832,28.809,40.527,0
1540168181.198,18.066,18.555,28.809,27.344,75.684,0
1540168181.202,24.414,15.137,35.645,34.180,70.312,0
1540168181.205,25.391,19.043,38.574,30.273,3.906,0
1540168181.209,14.648,21.484,32.227,10.254,30.762,0
1540168181.213,12.695,20.508,29.297,14.648,17.090,1
1540168181.217,22.949,23.438,32.227,28.320,54.199,0
1540168181.221,37.598,25.391,32.715,27.344,106.445,0
1540168181.225,37.598,23.438,34.668,22.461,54.199,0
1540168181.229,31.250,21.484,31.738,32.227,18.066,0
1540168181.233,35.645,24.414,34.180,33.691,39.062,0
1540168181.237,35.156,22.949,34.180,20.996,62.988,0
1540168181.241,33.203,19.531,30.762,12.207,15.137,0
1540168181.245,31.738,20.508,32.715,8.301,16.602,0
1540168181.248,25.879,20.996,33.691,22.461,73.242,0
1540168181.252,30.273,21.484,31.250,26.855,33.203,0
1540168181.256,43.945,25.391,31.738,17.090,-26.367,0
1540168181.260,40.527,29.297,32.715,20.020,-13.184,0
1540168181.264,30.273,25.391,28.809,28.809,17.578,0
1540168181.268,35.156,24.414,28.809,22.461,-15.625,0
1540168181.272,41.504,26.855,27.344,18.555,-14.648,0
1540168181.276,36.133,24.414,28.809,20.508,20.508,0
1540168181.280,25.879,22.949,30.273,23.926,-25.391,0
1540168181.284,27.832,24.902,29.785,27.832,-53.223,0
1540168181.288,36.621,30.273,34.668,21.973,31.250,0
1540168181.291,32.227,31.250,30.762,18.066,66.406,0
1540168181.295,24.414,29.297,26.855,27.832,-12.695,0
1540168181.299,27.344,28.809,33.203,29.785,12.207,0
1540168181.303,40.527,27.344,28.809,17.090,55.176,0
1540168181.307,45.410,25.879,24.414,15.137,8.301,0
1540168181.311,36.133,22.949,29.785,21.484,64.453,0
1540168181.315,28.320,22.949,27.344,5.371,26.367,0
1540168181.319,27.832,23.926,24.902,13.672,-45.898,0
1540168181.323,35.156,25.879,28.809,23.438,6.836,0
1540168181.327,35.156,31.250,31.738,12.207,27.344,0
1540168181.330,28.320,30.273,29.785,14.648,-2.930,0
1540168181.334,27.832,25.879,29.297,16.113,8.789,0
1540168181.338,31.738,26.855,24.902,13.184,46.875,0
1540168181.342,30.762,23.438,21.484,13.672,58.105,0
1540168181.346,32.227,23.438,26.367,13.672,27.832,0
1540168181.350,35.156,25.391,26.855,19.531,7.324,0
1540168181.354,36.621,24.902,27.344,20.020,22.949,0
1540168181.358,33.691,23.926,30.273,13.184,55.664,0
1540168181.362,27.832,25.879,26.367,20.020,36.133,0
1540168181.366,23.438,27.832,22.461,22.949,-7.324,0
1540168181.370,25.879,23.926,28.320,27.832,31.250,0
1540168181.373,34.180,21.484,34.668,26.367,44.922,0
1540168181.377,21.973,17.578,27.832,23.926,16.602,0
1540168181.381,10.742,15.625,24.414,27.344,-7.812,0
1540168181.385,20.508,18.555,30.762,28.320,16.113,0
1540168181.389,31.738,22.949,30.762,29.297,38.086,0
1540168181.393,21.973,22.461,23.926,25.391,-0.977,0
1540168181.397,10.742,23.438,22.949,21.973,25.391,0
1540168181.401,20.020,24.902,26.367,33.203,44.922,0
1540168181.405,30.762,22.461,30.762,28.809,11.719,0
1540168181.409,34.668,19.531,30.762,25.391,58.105,0
1540168181.413,29.785,22.949,26.855,31.250,75.195,0
1540168181.416,25.391,25.879,30.762,34.180,33.691,0
1540168181.420,39.062,26.855,29.297,27.344,12.207,0
1540168181.424,44.922,28.809,22.949,23.926,26.367,0
1540168181.428,38.086,25.879,19.043,34.668,60.547,0
1540168181.432,33.691,27.344,22.949,28.809,49.805,0
1540168181.436,36.621,28.320,27.832,33.691,57.129,0
1540168181.440,38.574,25.391,31.250,44.434,22.461,0
1540168181.444,26.855,22.461,37.109,28.809,1.953,0
1540168181.448,20.996,18.555,31.738,20.508,42.969,0
1540168181.452,22.461,20.996,32.715,27.832,37.598,0
1540168181.455,31.250,23.926,32.227,37.598,40.039,0
1540168181.459,32.715,22.949,27.832,36.621,57.617,0
1540168181.463,20.020,25.879,27.344,24.902,28.320,0
1540168181.467,24.414,28.809,32.715,30.273,25.391,0
1540168181.471,36.621,25.879,34.180,32.227,48.828,0
1540168181.475,40.527,26.367,31.250,28.809,-6.348,0
1540168181.479,34.180,27.832,35.645,39.062,-5.371,0
1540168181.483,32.227,27.832,35.156,39.062,39.062,0
1540168181.487,36.133,29.785,34.668,28.320,23.926,0
1540168181.491,31.738,31.250,33.691,20.996,34.180,0
1540168181.495,22.949,28.320,31.738,19.531,82.031,0
1540168181.498,21.484,29.785,30.762,23.926,38.086,0
1540168181.502,31.738,31.250,32.715,19.531,2.441,0
1540168181.506,35.156,26.855,31.738,16.602,-8.301,0
1540168181.510,24.902,26.855,26.855,18.555,39.062,0
1540168181.514,16.113,25.879,26.855,20.020,48.340,0
1540168181.518,25.391,27.344,32.227,25.391,30.762,0
1540168181.522,32.715,23.438,34.180,16.113,26.367,0
1540168181.526,18.555,21.484,29.297,17.578,32.715,0
1540168181.530,11.230,20.020,28.320,31.250,64.453,0
1540168181.534,16.602,19.043,27.832,38.086,71.289,0
1540168181.538,22.949,21.484,26.367,20.996,21.973,0
1540168181.541,25.879,18.066,28.320,11.230,-13.184,0
1540168181.545,23.926,18.555,32.715,17.578,6.348,0
1540168181.549,22.949,20.996,36.133,21.484,-8.301,0
1540168181.553,35.645,23.438,35.156,32.227,-42.480,0
1540168181.557,41.016,23.438,33.691,29.297,-16.602,0
1540168181.561,26.855,23.926,35.156,26.367,53.223,0
1540168181.565,25.879,26.367,31.738,34.668,69.824,0
1540168181.569,35.645,23.926,26.367,33.691,26.367,0
1540168181.573,38.086,25.391,27.344,22.949,17.090,0
1540168181.577,29.785,27.344,24.902,13.672,60.547,0
1540168181.580,25.391,25.879,22.949,17.578,91.309,0
1540168181.584,33.203,25.391,24.902,23.438,62.500,0
1540168181.588,40.527,25.879,29.297,33.203,7.812,0
1540168181.592,41.016,25.879,31.250,32.715,-26.367,0
1540168181.596,23.926,23.926,27.832,30.273,-30.762,0
1540168181.600,19.531,24.414,26.855,22.949,11.719,0
1540168181.604,34.180,22.461,27.832,21.973,16.113,0
1540168181.608,36.133,19.043,25.879,20.508,87.402,0
1540168181.612,33.691,20.996,29.785,18.066,62.500,0
1540168181.616,32.715,24.414,34.180,22.461,-35.645,0
1540168181.620,30.762,28.320,30.762,23.438,12.207,0
1540168181.623,38.574,31.250,35.645,30.762,-6.348,0
1540168181.627,36.133,31.738,35.156,36.133,3.418,0
1540168181.631,21.484,30.762,29.297,33.691,39.062,0
1540168181.635,17.090,26.367,22.461,34.180,-15.137,0
1540168181.639,23.438,23.438,25.879,25.879,17.090,0
1540168181.643,23.438,22.461,28.320,11.719,81.055,0
1540168181.647,20.020,21.484,26.367,11.719,68.359,0
1540168181.651,26.855,22.949,32.227,18.066,52.246,0
1540168181.655,38.574,25.879,27.344,28.809,-28.320,0
1540168181.659,38.086,27.344,20.508,18.066,-11.230,0
1540168181.663,29.785,26.367,21.973,9.277,20.996,0
1540168181.666,23.926,22.949,30.273,22.461,-3.906,0
1540168181.670,25.391,22.461,33.691,24.902,6.348,0
1540168181.674,27.832,23.438,28.809,6.348,18.066,0
1540168181.678,24.414,19.531,31.250,1.953,15.625,0
1540168181.682,27.344,18.555,34.180,28.320,0.488,0
1540168181.686,31.250,18.555,35.645,21.484,14.648,0
1540168181.690,33.691,20.020,32.715,6.836,36.621,0
1540168181.694,26.367,23.926,35.645,13.184,70.312,0
